,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
12,htx,427,6031.0,1010.0,6.0,18.0,5,352.0,354,547,4280,33,13,7.4,211.0,433,1751,16,4.0,113.0,105,851,28.0,174.0,40.2,10.3,Own 29.7,2:53,6.0,34.7,2.33,195.0,77.0,39.5%,13.0,11.0,84.6%,59.0,40.0,67.8%
13,jax,419,5949.0,948.0,6.3,18.0,5,316.0,329,506,4004,28,13,7.5,197.0,416,1945,19,4.7,98.0,85,748,21.0,174.0,40.2,9.8,Own 28.2,2:36,5.6,34.1,2.29,189.0,78.0,41.3%,18.0,8.0,44.4%,57.0,31.0,54.4%
14,kan,326,5283.0,1028.0,5.1,23.0,9,293.0,319,581,3519,23,14,5.7,186.0,408,1764,11,4.3,88.0,111,922,19.0,192.0,28.1,10.9,Own 26.8,2:27,5.5,27.4,1.55,223.0,84.0,37.7%,20.0,7.0,35.0%,37.0,26.0,70.3%
15,mia,333,4949.0,988.0,5.0,19.0,8,264.0,288,502,3348,22,11,6.2,166.0,447,1601,8,3.6,84.0,85,730,14.0,181.0,31.5,9.9,Own 30.9,2:36,5.6,27.3,1.61,226.0,84.0,37.2%,22.0,8.0,36.4%,45.0,18.0,40.0%
16,min,348,5002.0,977.0,5.1,26.0,11,276.0,333,529,3367,25,15,6.0,178.0,417,1635,10,3.9,87.0,98,786,11.0,184.0,28.8,12.5,Own 29.8,2:36,5.4,27.2,1.63,213.0,87.0,40.8%,10.0,5.0,50.0%,46.0,26.0,56.5%
17,nor,307,4900.0,948.0,5.2,25.0,16,273.0,306,494,3103,13,9,5.9,150.0,421,1797,13,4.3,94.0,88,701,29.0,173.0,31.8,12.7,Own 29.6,2:39,5.7,28.2,1.58,203.0,70.0,34.5%,23.0,15.0,65.2%,45.0,20.0,44.4%
18,nwe,313,5864.0,1056.0,5.6,38.0,13,348.0,388,611,4136,25,25,6.4,226.0,409,1728,10,4.2,99.0,84,687,23.0,176.0,30.7,21.0,Own 28.2,2:51,6.1,33.2,1.72,210.0,99.0,47.1%,20.0,12.0,60.0%,50.0,27.0,54.0%
19,nyg,347,4990.0,974.0,5.1,39.0,23,263.0,308,539,3370,24,16,5.8,159.0,389,1620,11,4.2,88.0,107,899,16.0,202.0,28.7,18.3,Own 32.8,2:10,5.0,24.4,1.55,208.0,66.0,31.7%,17.0,9.0,52.9%,47.0,25.0,53.2%
20,nyj,304,4664.0,979.0,4.8,30.0,18,272.0,269,531,3210,24,12,5.6,169.0,408,1454,11,3.6,70.0,74,679,33.0,201.0,26.4,13.9,Own 28.1,2:16,5.0,22.9,1.49,219.0,81.0,37.0%,6.0,4.0,66.7%,43.0,26.0,60.5%
21,oti,339,5883.0,1139.0,5.2,25.0,8,356.0,410,625,4032,23,17,6.1,214.0,474,1851,7,3.9,107.0,114,1039,35.0,183.0,37.7,13.1,Own 29.0,3:00,6.5,32.1,1.79,242.0,104.0,43.0%,22.0,9.0,40.9%,63.0,26.0,41.3%
22,phi,377,5235.0,998.0,5.2,34.0,11,309.0,309,536,3469,31,23,6.0,185.0,423,1766,12,4.2,91.0,87,724,33.0,194.0,31.4,17.0,Own 27.7,2:22,5.3,26.9,1.83,209.0,80.0,38.3%,12.0,5.0,41.7%,43.0,33.0,76.7%
23,pit,232,4429.0,974.0,4.5,35.0,14,272.0,363,593,3425,15,21,5.3,182.0,333,1004,5,3.0,61.0,86,716,29.0,179.0,25.7,17.3,Own 30.2,2:33,5.6,24.7,1.22,209.0,70.0,33.5%,16.0,10.0,62.5%,40.0,16.0,40.0%
24,rai,371,5165.0,991.0,5.2,24.0,12,292.0,249,470,3027,29,12,5.9,150.0,474,2138,14,4.5,98.0,117,1161,44.0,205.0,31.2,9.3,Own 31.4,2:16,5.0,25.2,1.78,218.0,76.0,34.9%,11.0,3.0,27.3%,49.0,26.0,53.1%
25,ram,328,5388.0,1017.0,5.3,26.0,12,304.0,328,570,3578,21,14,5.8,191.0,404,1810,7,4.5,88.0,126,1008,25.0,191.0,33.0,12.6,Own 28.4,2:27,5.5,28.1,1.58,221.0,74.0,33.5%,12.0,6.0,50.0%,45.0,22.0,48.9%
26,rav,270,5102.0,1007.0,5.1,27.0,8,284.0,349,596,3599,22,19,5.8,187.0,384,1503,5,3.9,79.0,117,984,18.0,185.0,29.2,13.5,Own 27.2,2:35,5.6,27.3,1.46,229.0,87.0,38.0%,12.0,6.0,50.0%,40.0,17.0,42.5%
27,sdg,322,4345.0,939.0,4.6,23.0,7,247.0,285,488,2845,18,16,5.3,153.0,404,1500,14,3.7,77.0,97,769,17.0,184.0,26.1,12.5,Own 32.5,2:20,5.2,23.7,1.48,208.0,70.0,33.7%,28.0,12.0,42.9%,43.0,27.0,62.8%
28,sea,407,5897.0,1074.0,5.5,22.0,10,313.0,339,585,3994,31,12,6.4,206.0,452,1903,13,4.2,91.0,91,706,16.0,192.0,35.9,9.9,Own 31.2,2:42,5.8,30.6,1.99,238.0,94.0,39.5%,19.0,8.0,42.1%,65.0,30.0,46.2%
29,sfo,346,5244.0,1033.0,5.1,22.0,7,299.0,358,550,3697,25,15,6.3,188.0,447,1547,9,3.5,86.0,97,839,25.0,195.0,31.8,11.3,Own 30.0,2:35,5.5,26.9,1.65,217.0,84.0,38.7%,13.0,3.0,23.1%,55.0,26.0,47.3%
30,tam,318,5323.0,991.0,5.4,28.0,9,307.0,307,521,3216,23,19,5.9,171.0,444,2107,12,4.7,118.0,79,676,18.0,177.0,29.4,14.7,Own 29.3,2:40,5.7,30.0,1.67,213.0,92.0,43.2%,17.0,9.0,52.9%,48.0,26.0,54.2%
31,was,377,6228.0,1051.0,5.9,27.0,13,326.0,367,578,4187,23,14,6.9,207.0,444,2041,15,4.6,106.0,104,839,13.0,203.0,32.5,12.3,Own 31.0,2:36,5.4,30.7,1.72,214.0,75.0,35.0%,10.0,7.0,70.0%,57.0,28.0,49.1%
